empresa_id;empresa_nome;codigo_lancamento_omie;competencia;issue_type;issue_description
8w7t3s0f;DZM;11492813020;31/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492813068;31/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492813076;31/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492813208;27/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492813226;14/04/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492813269;07/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492813284;14/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492813304;30/04/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492813316;30/04/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492813342;30/04/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492813365;30/04/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492813539;28/04/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492813554;09/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492813570;30/04/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492813582;12/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492813594;23/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492813612;10/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492813626;10/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492813639;06/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492813654;29/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492813662;22/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492813676;22/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492813805;30/04/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492813832;31/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492813846;31/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492813860;30/04/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492813875;06/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492813891;30/04/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492813906;28/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492813935;29/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492813954;30/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492813968;26/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492813983;30/04/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492814003;30/04/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492814016;23/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492814030;30/04/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492814043;31/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492814071;30/04/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492814083;22/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492814099;22/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492814112;31/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492814156;23/02/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492814167;15/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492814182;26/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492814191;14/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492814204;14/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492814216;10/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492814229;28/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492814241;29/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492814255;28/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492814268;20/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492814289;07/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492814315;29/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492814332;22/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492814352;30/04/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492814375;28/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492814390;20/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492814407;07/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492814425;29/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492814445;20/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492814455;22/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492814474;20/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492814498;22/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492814529;30/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492814551;20/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492814569;07/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492814584;29/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492814605;22/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492814621;31/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492814642;20/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492814654;07/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492814665;22/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492814678;31/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492814722;28/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492814739;20/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492814752;07/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492814773;29/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492814792;22/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492814803;20/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492814819;15/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492814829;28/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492814843;20/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492814855;07/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492814868;29/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492814884;30/04/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492814911;30/04/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492814924;28/04/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492814941;30/04/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492814956;16/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492814971;21/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492814983;15/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492815000;21/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492815056;30/04/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492815111;06/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492815140;29/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492815152;30/04/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492815166;30/04/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492815179;26/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492815191;06/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492815203;06/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492815247;30/04/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492815262;06/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492815279;29/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492815295;20/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492815321;30/04/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492815335;06/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492815352;29/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492815371;20/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492815397;14/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492815411;03/04/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492815424;31/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492815452;30/04/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492815463;06/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492815482;29/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492815518;30/04/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492815530;06/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492815541;29/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492815552;20/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492815564;10/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492815578;27/01/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492815599;20/01/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492815611;20/02/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492815627;23/01/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492815648;20/01/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492815665;22/01/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492815683;07/02/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11492815703;26/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494127549;12/03/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494127591;10/04/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494127609;10/04/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494127631;12/03/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494127661;11/04/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494127685;11/04/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494127707;29/04/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494127734;12/03/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494127759;11/04/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494127772;10/03/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494127792;10/04/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494127809;10/03/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494127835;24/01/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494127860;10/04/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494127877;24/01/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494127897;06/03/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494127916;06/04/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494127928;28/03/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494127951;28/02/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494127968;18/03/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494127981;22/04/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494128007;22/04/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494128021;05/03/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494128044;17/03/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494128069;31/03/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494128102;17/04/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494128122;25/04/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494128143;25/03/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494128205;28/02/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494128226;31/03/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494128252;31/03/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494128270;30/04/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494128309;28/02/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494128331;31/03/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494128348;28/02/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494128368;31/03/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494128387;30/04/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494128406;22/04/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494128557;30/03/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494128588;28/02/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494128616;04/04/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494128641;06/03/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494128671;28/02/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494128691;28/03/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494128709;17/03/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494128738;06/03/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494128757;04/04/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494128776;14/03/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494128800;28/03/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494128821;01/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494128860;25/03/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494128891;16/04/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494128909;28/02/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494128925;31/03/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494128945;30/04/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494128970;04/04/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494128992;04/04/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494129009;01/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494129046;06/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494129074;02/04/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494129099;21/02/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494129115;17/03/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494129139;14/03/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494129153;06/03/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494129169;28/02/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494129190;31/03/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494129207;10/03/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494129228;05/03/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494129250;10/04/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494129274;15/03/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494129290;15/03/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494129312;15/03/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494129354;15/04/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494129387;15/04/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494129418;15/04/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494129440;11/04/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494129503;15/03/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494129527;15/04/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494129550;30/03/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494129569;30/03/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494129586;30/04/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494129618;11/04/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494129638;28/02/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494129658;06/03/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494129681;06/04/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494129704;28/03/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494129717;30/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494129733;28/02/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494129752;28/02/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494129771;30/03/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494129791;21/03/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494129848;12/03/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494129870;30/03/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494129903;30/03/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494129924;30/04/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494129963;11/04/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494129983;28/02/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494130009;06/03/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494130029;06/04/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494130060;28/03/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494130076;01/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494130090;28/02/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494130115;06/02/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494130141;06/02/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11494130214;06/05/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11519424159;01/12/2025;sem_rateio_departamento;Sem rateio
8w7t3s0f;DZM;11546748386;29/12/2025;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11546748386;29/12/2025;sem_rateio_departamento;Sem rateio
8w7t3s0f;DZM;11549946387;06/01/2026;sem_rateio_departamento;Sem rateio
8w7t3s0f;DZM;11568556008;23/01/2026;sem_rateio_departamento;Sem rateio
8w7t3s0f;DZM;11578540654;03/02/2026;sem_rateio_departamento;Sem rateio
8w7t3s0f;DZM;11592986874;19/02/2026;sem_rateio_departamento;Sem rateio
8w7t3s0f;DZM;11599918087;31/03/2026;sem_rateio_departamento;Sem rateio
8w7t3s0f;DZM;11600559891;02/03/2026;sem_rateio_departamento;Sem rateio
8w7t3s0f;DZM;11606023248;06/03/2026;sem_rateio_departamento;Sem rateio
8w7t3s0f;DZM;11613570096;13/03/2026;sem_rateio_departamento;Sem rateio
8w7t3s0f;DZM;11614393138;10/03/2026;sem_rateio_departamento;Sem rateio
8w7t3s0f;DZM;11615421583;17/03/2026;sem_rateio_departamento;Sem rateio
8w7t3s0f;DZM;11616467250;18/03/2026;sem_rateio_departamento;Sem rateio
8w7t3s0f;DZM;11620749972;23/03/2026;sem_rateio_departamento;Sem rateio
8w7t3s0f;DZM;11623233257;22/03/2026;projeto_ausente;Projeto ausente
8w7t3s0f;DZM;11624070079;27/03/2026;sem_rateio_departamento;Sem rateio
8w7t3s0f;DZM;11624270097;27/03/2026;sem_rateio_departamento;Sem rateio
8w7t3s0f;DZM;11625506780;05/03/2026;sem_rateio_departamento;Sem rateio
8w7t3s0f;DZM;11625540745;30/03/2026;sem_rateio_departamento;Sem rateio
